temps;exponential;X_EL;X_ET;X_A;X_local_level;X_local_trend
2026-12-17;-13.17542228474283;28.92;0.02;10;-5.23;-0.005
2026-12-18;-13.272292921554687;28.94;0.02;10;-5.235;-0.005
2026-12-19;-13.294132446150124;28.96;0.02;10;-5.24;-0.005
2026-12-20;-13.282044798373075;28.98;0.02;10;-5.245;-0.005
2026-12-21;-13.307025025547475;29.0;0.02;10;-5.25;-0.005
2026-12-22;-13.212145588205686;29.02;0.02;10;-5.255;-0.005
2026-12-23;-13.314275887145241;29.04;0.02;10;-5.26;-0.005
2026-12-24;-13.275878877049074;29.060000000000002;0.02;10;-5.265000000000001;-0.005
2026-12-25;-13.291076411199626;29.080000000000002;0.02;10;-5.2700000000000005;-0.005
2026-12-26;-13.216199592268378;29.1;0.02;10;-5.275;-0.005
2026-12-27;-13.33689114840534;29.12;0.02;10;-5.28;-0.005
2026-12-28;-13.23789875858078;29.14;0.02;10;-5.285;-0.005
2026-12-29;-13.273872929632454;29.16;0.02;10;-5.29;-0.005
2026-12-30;-13.348434071531914;29.18;0.02;10;-5.295;-0.005
2026-12-31;-13.33856921600643;29.2;0.02;10;-5.3;-0.005
2027-01-01;-13.348062753365102;29.22;0.02;10;-5.305;-0.005
2027-01-02;-13.327716464393907;29.240000000000002;0.02;10;-5.3100000000000005;-0.005
2027-01-03;-13.327261306211724;29.26;0.02;10;-5.315;-0.005
2027-01-04;-13.306251461828161;29.28;0.02;10;-5.32;-0.005
2027-01-05;-13.274142725603362;29.3;0.02;10;-5.325;-0.005
2027-01-06;-13.309406724572785;29.32;0.02;10;-5.33;-0.005
2027-01-07;-13.346830567589162;29.34;0.02;10;-5.335;-0.005
2027-01-08;-13.41846702808802;29.36;0.02;10;-5.34;-0.005
2027-01-09;-13.43517041390167;29.38;0.02;10;-5.345;-0.005
2027-01-10;-13.430822284096894;29.400000000000002;0.02;10;-5.3500000000000005;-0.005
2027-01-11;-13.382927562231762;29.42;0.02;10;-5.355;-0.005
2027-01-12;-13.388679498990466;29.44;0.02;10;-5.36;-0.005
2027-01-13;-13.38640337808783;29.46;0.02;10;-5.365;-0.005
2027-01-14;-13.46535547981853;29.48;0.02;10;-5.37;-0.005
2027-01-15;-13.444508111784216;29.5;0.02;10;-5.375;-0.005
2027-01-16;-13.440295802846634;29.52;0.02;10;-5.38;-0.005
2027-01-17;-13.491149818656563;29.54;0.02;10;-5.385;-0.005
2027-01-18;-13.441508970357356;29.560000000000002;0.02;10;-5.390000000000001;-0.005
2027-01-19;-13.560976523086179;29.580000000000002;0.02;10;-5.3950000000000005;-0.005
2027-01-20;-13.46129478484441;29.6;0.02;10;-5.4;-0.005
2027-01-21;-13.439004116239005;29.62;0.02;10;-5.405;-0.005
2027-01-22;-13.520447038318245;29.64;0.02;10;-5.41;-0.005
2027-01-23;-13.450314278989755;29.66;0.02;10;-5.415;-0.005
2027-01-24;-13.534685635740484;29.68;0.02;10;-5.42;-0.005
2027-01-25;-13.52857121456898;29.7;0.02;10;-5.425;-0.005
2027-01-26;-13.616726225449728;29.72;0.02;10;-5.43;-0.005
2027-01-27;-13.723913362528222;29.740000000000002;0.02;10;-5.4350000000000005;-0.005
2027-01-28;-13.654190213407023;29.76;0.02;10;-5.44;-0.005
2027-01-29;-13.658455095183243;29.78;0.02;10;-5.445;-0.005
2027-01-30;-13.67405966292219;29.8;0.02;10;-5.45;-0.005
2027-01-31;-13.726467641458914;29.82;0.02;10;-5.455;-0.005
2027-02-01;-13.732016066192148;29.84;0.02;10;-5.46;-0.005
2027-02-02;-13.76074351510117;29.86;0.02;10;-5.465;-0.005
2027-02-03;-13.70503497638164;29.88;0.02;10;-5.47;-0.005
2027-02-04;-13.892363621374784;29.900000000000002;0.02;10;-5.4750000000000005;-0.005
2027-02-05;-13.824692532343887;29.92;0.02;10;-5.48;-0.005
2027-02-06;-13.87335148782255;29.94;0.02;10;-5.485;-0.005
2027-02-07;-13.862081215824974;29.96;0.02;10;-5.49;-0.005
2027-02-08;-13.968255665806584;29.98;0.02;10;-5.495;-0.005
2027-02-09;-13.95147102471855;30.0;0.02;10;-5.5;-0.005
2027-02-10;-13.903584086062121;30.02;0.02;10;-5.505;-0.005
2027-02-11;-14.105258359839318;30.04;0.02;10;-5.51;-0.005
2027-02-12;-13.982297593699103;30.060000000000002;0.02;10;-5.515000000000001;-0.005
2027-02-13;-14.017476844266852;30.080000000000002;0.02;10;-5.5200000000000005;-0.005
2027-02-14;-13.982718774153968;30.1;0.02;10;-5.525;-0.005
2027-02-15;-14.068293156610764;30.12;0.02;10;-5.53;-0.005
2027-02-16;-14.036022521355296;30.14;0.02;10;-5.535;-0.005
2027-02-17;-14.141373679397713;30.16;0.02;10;-5.54;-0.005
2027-02-18;-14.299514165517783;30.18;0.02;10;-5.545;-0.005
2027-02-19;-14.241838303920247;30.2;0.02;10;-5.55;-0.005
2027-02-20;-14.312846152193078;30.22;0.02;10;-5.555;-0.005
2027-02-21;-14.21015223110228;30.240000000000002;0.02;10;-5.5600000000000005;-0.005
2027-02-22;-14.28143234027079;30.26;0.02;10;-5.565;-0.005
2027-02-23;-14.277739134175906;30.28;0.02;10;-5.57;-0.005
2027-02-24;-14.380870116522793;30.3;0.02;10;-5.575;-0.005
2027-02-25;-14.384212926205285;30.32;0.02;10;-5.58;-0.005
2027-02-26;-14.439786218032346;30.34;0.02;10;-5.585;-0.005
2027-02-27;-14.432837937232069;30.36;0.02;10;-5.59;-0.005
2027-02-28;-14.512836134066553;30.38;0.02;10;-5.595;-0.005
2027-03-01;-14.52693108979527;30.400000000000002;0.02;10;-5.6000000000000005;-0.005
2027-03-02;-14.514533147324117;30.42;0.02;10;-5.605;-0.005
2027-03-03;-14.586057842878553;30.44;0.02;10;-5.61;-0.005
2027-03-04;-14.782480341952688;30.46;0.02;10;-5.615;-0.005
2027-03-05;-14.649236245541072;30.48;0.02;10;-5.62;-0.005
2027-03-06;-14.766000627023253;30.5;0.02;10;-5.625;-0.005
2027-03-07;-14.798576911514285;30.52;0.02;10;-5.63;-0.005
2027-03-08;-14.891290215869033;30.54;0.02;10;-5.635;-0.005
2027-03-09;-14.7173280581641;30.560000000000002;0.02;10;-5.640000000000001;-0.005
2027-03-10;-14.882287530124582;30.580000000000002;0.02;10;-5.6450000000000005;-0.005
2027-03-11;-14.949516055608747;30.6;0.02;10;-5.65;-0.005
2027-03-12;-14.899947781188992;30.62;0.02;10;-5.655;-0.005
2027-03-13;-15.021418545347228;30.64;0.02;10;-5.66;-0.005
2027-03-14;-15.05518509984407;30.66;0.02;10;-5.665;-0.005
2027-03-15;-14.977054874172964;30.68;0.02;10;-5.67;-0.005
2027-03-16;-15.115951715590448;30.7;0.02;10;-5.675;-0.005
2027-03-17;-15.166762605285452;30.72;0.02;10;-5.68;-0.005
2027-03-18;-15.214691991428083;30.740000000000002;0.02;10;-5.6850000000000005;-0.005
2027-03-19;-15.230129235035243;30.76;0.02;10;-5.69;-0.005
2027-03-20;-15.327971314042037;30.78;0.02;10;-5.695;-0.005
2027-03-21;-15.243736008802436;30.8;0.02;10;-5.7;-0.005
2027-03-22;-15.316781201341659;30.82;0.02;10;-5.705;-0.005
2027-03-23;-15.321277082937154;30.84;0.02;10;-5.71;-0.005
2027-03-24;-15.418053869501486;30.86;0.02;10;-5.715;-0.005
2027-03-25;-15.347799736579049;30.88;0.02;10;-5.72;-0.005
2027-03-26;-15.44120402556607;30.900000000000002;0.02;10;-5.7250000000000005;-0.005
2027-03-27;-15.545970798724207;30.92;0.02;10;-5.73;-0.005
2027-03-28;-15.519490336201432;30.94;0.02;10;-5.735;-0.005
2027-03-29;-15.545042248674784;30.96;0.02;10;-5.74;-0.005
2027-03-30;-15.70725719840355;30.98;0.02;10;-5.745;-0.005
2027-03-31;-15.691196042857904;31.0;0.02;10;-5.75;-0.005
2027-04-01;-15.644274029053808;31.02;0.02;10;-5.755;-0.005
2027-04-02;-15.82634784980214;31.04;0.02;10;-5.76;-0.005
2027-04-03;-15.845109652445698;31.060000000000002;0.02;10;-5.765000000000001;-0.005
2027-04-04;-15.805672311501926;31.080000000000002;0.02;10;-5.7700000000000005;-0.005
2027-04-05;-15.87296408580048;31.1;0.02;10;-5.775;-0.005
2027-04-06;-15.935806074335396;31.12;0.02;10;-5.78;-0.005
2027-04-07;-15.899507387540408;31.14;0.02;10;-5.785;-0.005
2027-04-08;-15.9033165378187;31.16;0.02;10;-5.79;-0.005
2027-04-09;-15.954417223998128;31.18;0.02;10;-5.795;-0.005
2027-04-10;-16.00573586973493;31.2;0.02;10;-5.8;-0.005
2027-04-11;-16.20557484815765;31.220000000000002;0.02;10;-5.805000000000001;-0.005
2027-04-12;-16.116088404954127;31.240000000000002;0.02;10;-5.8100000000000005;-0.005
2027-04-13;-16.234275600483187;31.26;0.02;10;-5.815;-0.005
2027-04-14;-16.240602962886513;31.28;0.02;10;-5.82;-0.005
2027-04-15;-16.364932706928585;31.3;0.02;10;-5.825;-0.005
2027-04-16;-16.326207374218065;31.32;0.02;10;-5.83;-0.005
2027-04-17;-16.428427612628635;31.34;0.02;10;-5.835;-0.005
2027-04-18;-16.404894837675194;31.36;0.02;10;-5.84;-0.005
2027-04-19;-16.418997830799945;31.38;0.02;10;-5.845;-0.005
2027-04-20;-16.385162561463066;31.400000000000002;0.02;10;-5.8500000000000005;-0.005
2027-04-21;-16.475419619739995;31.42;0.02;10;-5.855;-0.005
2027-04-22;-16.517501421640166;31.44;0.02;10;-5.86;-0.005
2027-04-23;-16.552995617329444;31.46;0.02;10;-5.865;-0.005
2027-04-24;-16.597021233201637;31.48;0.02;10;-5.87;-0.005
2027-04-25;-16.65253357874233;31.5;0.02;10;-5.875;-0.005
2027-04-26;-16.67834134266129;31.52;0.02;10;-5.88;-0.005
2027-04-27;-16.765054915568626;31.54;0.02;10;-5.885;-0.005
2027-04-28;-16.752347833203064;31.560000000000002;0.02;10;-5.890000000000001;-0.005
2027-04-29;-16.766619577665423;31.580000000000002;0.02;10;-5.8950000000000005;-0.005
2027-04-30;-16.83210446348737;31.6;0.02;10;-5.9;-0.005
2027-05-01;-16.818930251959838;31.62;0.02;10;-5.905;-0.005
2027-05-02;-16.865826550520975;31.64;0.02;10;-5.91;-0.005
2027-05-03;-16.877630969297986;31.66;0.02;10;-5.915;-0.005
2027-05-04;-16.937907704583253;31.68;0.02;10;-5.92;-0.005
2027-05-05;-17.03354621471073;31.7;0.02;10;-5.925;-0.005
2027-05-06;-17.059658647526287;31.720000000000002;0.02;10;-5.930000000000001;-0.005
2027-05-07;-17.019503645499313;31.740000000000002;0.02;10;-5.9350000000000005;-0.005
2027-05-08;-17.095835071390756;31.76;0.02;10;-5.94;-0.005
2027-05-09;-17.169537290855175;31.78;0.02;10;-5.945;-0.005
2027-05-10;-17.11773244662306;31.8;0.02;10;-5.95;-0.005
2027-05-11;-17.1757386418155;31.82;0.02;10;-5.955;-0.005
2027-05-12;-17.232636951366167;31.84;0.02;10;-5.96;-0.005
2027-05-13;-17.272322319576197;31.86;0.02;10;-5.965;-0.005
2027-05-14;-17.266699671628494;31.88;0.02;10;-5.97;-0.005
2027-05-15;-17.198684086801595;31.900000000000002;0.02;10;-5.9750000000000005;-0.005
2027-05-16;-17.382110789629127;31.92;0.02;10;-5.98;-0.005
2027-05-17;-17.371364434028322;31.94;0.02;10;-5.985;-0.005
2027-05-18;-17.41102203932437;31.96;0.02;10;-5.99;-0.005
2027-05-19;-17.417959581415715;31.98;0.02;10;-5.995;-0.005
2027-05-20;-17.45625555914101;32.0;0.02;10;-6.0;-0.005
2027-05-21;-17.413948032562857;32.02;0.02;10;-6.005000000000001;-0.005
2027-05-22;-17.527489345477996;32.04;0.02;10;-6.01;-0.005
2027-05-23;-17.55098151167485;32.06;0.02;10;-6.015000000000001;-0.005
2027-05-24;-17.637506781706996;32.08;0.02;10;-6.02;-0.005
2027-05-25;-17.533755745060276;32.1;0.02;10;-6.025;-0.005
2027-05-26;-17.62267993311025;32.12;0.02;10;-6.029999999999999;-0.005
2027-05-27;-17.579820552905662;32.14;0.02;10;-6.035;-0.005
2027-05-28;-17.685252405665913;32.160000000000004;0.02;10;-6.040000000000001;-0.005
2027-05-29;-17.659287038516467;32.18;0.02;10;-6.045;-0.005
2027-05-30;-17.68317739292511;32.2;0.02;10;-6.050000000000001;-0.005
2027-05-31;-17.715007268476263;32.22;0.02;10;-6.055;-0.005
2027-06-01;-17.760611836952158;32.24;0.02;10;-6.0600000000000005;-0.005
2027-06-02;-17.738851153982694;32.26;0.02;10;-6.0649999999999995;-0.005
2027-06-03;-17.844563211775974;32.28;0.02;10;-6.07;-0.005
2027-06-04;-17.808855031583562;32.3;0.02;10;-6.074999999999999;-0.005
2027-06-05;-17.88301975053618;32.32;0.02;10;-6.08;-0.005
2027-06-06;-17.881632417316897;32.34;0.02;10;-6.085000000000001;-0.005
2027-06-07;-17.964858185306515;32.36;0.02;10;-6.09;-0.005
2027-06-08;-17.9480228123074;32.38;0.02;10;-6.095000000000001;-0.005
2027-06-09;-17.9210812681587;32.4;0.02;10;-6.1;-0.005
2027-06-10;-18.01930855955002;32.42;0.02;10;-6.105;-0.005
2027-06-11;-18.054247141316957;32.44;0.02;10;-6.109999999999999;-0.005
2027-06-12;-17.97027395251282;32.46;0.02;10;-6.115;-0.005
2027-06-13;-18.031235345017873;32.480000000000004;0.02;10;-6.120000000000001;-0.005
2027-06-14;-18.02202072935553;32.5;0.02;10;-6.125;-0.005
2027-06-15;-18.11034122036406;32.52;0.02;10;-6.130000000000001;-0.005
2027-06-16;-18.0559089445266;32.54;0.02;10;-6.135;-0.005
2027-06-17;-18.04923951856191;32.56;0.02;10;-6.140000000000001;-0.005
2027-06-18;-18.19742414995926;32.58;0.02;10;-6.145;-0.005
2027-06-19;-18.127731883541838;32.6;0.02;10;-6.15;-0.005
2027-06-20;-18.132102505103845;32.62;0.02;10;-6.154999999999999;-0.005
2027-06-21;-18.19950025731808;32.64;0.02;10;-6.16;-0.005
2027-06-22;-18.116900887722487;32.660000000000004;0.02;10;-6.165000000000001;-0.005
2027-06-23;-18.10071371652822;32.68;0.02;10;-6.17;-0.005
2027-06-24;-18.138432589194267;32.7;0.02;10;-6.175000000000001;-0.005
2027-06-25;-18.16917230779223;32.72;0.02;10;-6.18;-0.005
2027-06-26;-18.172633171092208;32.74;0.02;10;-6.1850000000000005;-0.005
2027-06-27;-18.120998454688504;32.76;0.02;10;-6.1899999999999995;-0.005
2027-06-28;-18.184148475480814;32.78;0.02;10;-6.195;-0.005
2027-06-29;-18.17038063351191;32.8;0.02;10;-6.199999999999999;-0.005
2027-06-30;-18.246738431747502;32.82;0.02;10;-6.205;-0.005
2027-07-01;-18.268093908059456;32.84;0.02;10;-6.210000000000001;-0.005
2027-07-02;-18.226422796691715;32.86;0.02;10;-6.215;-0.005
2027-07-03;-18.29412597691167;32.88;0.02;10;-6.220000000000001;-0.005
2027-07-04;-18.179507754626083;32.9;0.02;10;-6.225;-0.005
2027-07-05;-18.166864715531247;32.92;0.02;10;-6.23;-0.005
2027-07-06;-18.197531162098713;32.94;0.02;10;-6.234999999999999;-0.005
2027-07-07;-18.196701928251375;32.96;0.02;10;-6.24;-0.005
2027-07-08;-18.25220283131898;32.980000000000004;0.02;10;-6.245000000000001;-0.005
2027-07-09;-18.14477509573817;33.0;0.02;10;-6.25;-0.005
2027-07-10;-18.371354562657814;33.02;0.02;10;-6.255000000000001;-0.005
2027-07-11;-18.22253265978526;33.04;0.02;10;-6.26;-0.005
2027-07-12;-18.22722051195491;33.06;0.02;10;-6.265000000000001;-0.005
2027-07-13;-18.145182553615165;33.08;0.02;10;-6.27;-0.005
2027-07-14;-18.269589023648052;33.1;0.02;10;-6.275;-0.005
2027-07-15;-18.25901931952145;33.12;0.02;10;-6.279999999999999;-0.005
2027-07-16;-18.199223700837024;33.14;0.02;10;-6.285;-0.005
2027-07-17;-18.153968188815995;33.160000000000004;0.02;10;-6.290000000000001;-0.005
2027-07-18;-18.169100236409413;33.18;0.02;10;-6.295;-0.005
2027-07-19;-18.273477922026856;33.2;0.02;10;-6.300000000000001;-0.005
2027-07-20;-18.19910042920749;33.22;0.02;10;-6.305;-0.005
2027-07-21;-18.223569448080486;33.24;0.02;10;-6.3100000000000005;-0.005
2027-07-22;-18.18857896767885;33.26;0.02;10;-6.3149999999999995;-0.005
2027-07-23;-18.185006605888052;33.28;0.02;10;-6.32;-0.005
2027-07-24;-18.31148906384957;33.3;0.02;10;-6.324999999999999;-0.005
2027-07-25;-18.206033408468805;33.32;0.02;10;-6.33;-0.005
2027-07-26;-18.147686965985145;33.34;0.02;10;-6.335000000000001;-0.005
2027-07-27;-18.17714697899222;33.36;0.02;10;-6.34;-0.005
2027-07-28;-18.042439044006265;33.38;0.02;10;-6.345000000000001;-0.005
2027-07-29;-18.161590932915175;33.4;0.02;10;-6.35;-0.005
2027-07-30;-18.19844584879008;33.42;0.02;10;-6.355;-0.005
2027-07-31;-18.238300246233372;33.44;0.02;10;-6.359999999999999;-0.005
2027-08-01;-18.147921531438698;33.46;0.02;10;-6.365;-0.005
2027-08-02;-18.116144333421907;33.480000000000004;0.02;10;-6.370000000000001;-0.005
2027-08-03;-18.071171603763588;33.5;0.02;10;-6.375;-0.005
2027-08-04;-18.08773458061743;33.52;0.02;10;-6.380000000000001;-0.005
2027-08-05;-18.127499425390006;33.54;0.02;10;-6.385;-0.005
2027-08-06;-18.026922446601194;33.56;0.02;10;-6.390000000000001;-0.005
2027-08-07;-18.086864635243238;33.58;0.02;10;-6.395;-0.005
2027-08-08;-17.938611392269966;33.6;0.02;10;-6.4;-0.005
2027-08-09;-18.0194848297307;33.62;0.02;10;-6.404999999999999;-0.005
2027-08-10;-18.05651902611838;33.64;0.02;10;-6.41;-0.005
2027-08-11;-17.9735198703951;33.660000000000004;0.02;10;-6.415000000000001;-0.005
2027-08-12;-17.94570610218495;33.68;0.02;10;-6.42;-0.005
2027-08-13;-18.055627891510916;33.7;0.02;10;-6.425000000000001;-0.005
2027-08-14;-17.888103985285753;33.72;0.02;10;-6.43;-0.005
2027-08-15;-18.011843478459568;33.74;0.02;10;-6.4350000000000005;-0.005
2027-08-16;-17.851296623730732;33.76;0.02;10;-6.4399999999999995;-0.005
2027-08-17;-17.775666668716344;33.78;0.02;10;-6.445;-0.005
2027-08-18;-17.892317587934315;33.8;0.02;10;-6.449999999999999;-0.005
2027-08-19;-17.874795864084895;33.82;0.02;10;-6.455;-0.005
2027-08-20;-17.791704372341997;33.84;0.02;10;-6.460000000000001;-0.005
2027-08-21;-17.739771560891498;33.86;0.02;10;-6.465;-0.005
2027-08-22;-17.736620980165277;33.88;0.02;10;-6.470000000000001;-0.005
2027-08-23;-17.700969843765147;33.9;0.02;10;-6.475;-0.005
2027-08-24;-17.738988224313236;33.92;0.02;10;-6.48;-0.005
2027-08-25;-17.568214674153165;33.94;0.02;10;-6.484999999999999;-0.005
2027-08-26;-17.683768307742532;33.96;0.02;10;-6.49;-0.005
2027-08-27;-17.655855806756726;33.980000000000004;0.02;10;-6.495000000000001;-0.005
2027-08-28;-17.55854579546637;34.0;0.02;10;-6.5;-0.005
2027-08-29;-17.58619830454083;34.02;0.02;10;-6.505000000000001;-0.005
2027-08-30;-17.627988063453294;34.04;0.02;10;-6.51;-0.005
2027-08-31;-17.525376892263907;34.06;0.02;10;-6.515000000000001;-0.005
2027-09-01;-17.62987114094205;34.08;0.02;10;-6.52;-0.005
2027-09-02;-17.490581398688285;34.1;0.02;10;-6.525;-0.005
2027-09-03;-17.401601061160783;34.12;0.02;10;-6.529999999999999;-0.005
2027-09-04;-17.51327321875801;34.14;0.02;10;-6.535;-0.005
2027-09-05;-17.441828875821358;34.160000000000004;0.02;10;-6.540000000000001;-0.005
2027-09-06;-17.44101520707722;34.18;0.02;10;-6.545;-0.005
2027-09-07;-17.40156360028075;34.2;0.02;10;-6.550000000000001;-0.005
2027-09-08;-17.34286608989858;34.22;0.02;10;-6.555;-0.005
2027-09-09;-17.1975820138991;34.24;0.02;10;-6.5600000000000005;-0.005
2027-09-10;-17.255083281704213;34.26;0.02;10;-6.5649999999999995;-0.005
2027-09-11;-17.25279647369399;34.28;0.02;10;-6.57;-0.005
2027-09-12;-17.255114228514284;34.300000000000004;0.02;10;-6.575000000000001;-0.005
2027-09-13;-17.17620269604019;34.32;0.02;10;-6.58;-0.005
2027-09-14;-17.195336015711447;34.34;0.02;10;-6.585000000000001;-0.005
2027-09-15;-17.16023812259732;34.36;0.02;10;-6.59;-0.005
2027-09-16;-17.145205165164334;34.38;0.02;10;-6.595000000000001;-0.005
2027-09-17;-17.028059911145526;34.4;0.02;10;-6.6;-0.005
2027-09-18;-17.114426163758065;34.42;0.02;10;-6.605;-0.005
2027-09-19;-17.04061397074221;34.44;0.02;10;-6.609999999999999;-0.005
2027-09-20;-17.031961897519967;34.46;0.02;10;-6.615;-0.005
2027-09-21;-16.96899602211694;34.480000000000004;0.02;10;-6.620000000000001;-0.005
2027-09-22;-16.884799144692742;34.5;0.02;10;-6.625;-0.005
2027-09-23;-16.971249354387997;34.52;0.02;10;-6.630000000000001;-0.005
2027-09-24;-16.926516279890457;34.54;0.02;10;-6.635;-0.005
2027-09-25;-16.90866001274847;34.56;0.02;10;-6.640000000000001;-0.005
2027-09-26;-16.78506482699059;34.58;0.02;10;-6.645;-0.005
2027-09-27;-16.829974378178186;34.6;0.02;10;-6.65;-0.005
2027-09-28;-16.839956681278807;34.62;0.02;10;-6.654999999999999;-0.005
2027-09-29;-16.782003265619146;34.64;0.02;10;-6.66;-0.005
2027-09-30;-16.684301375881567;34.660000000000004;0.02;10;-6.665000000000001;-0.005
2027-10-01;-16.69800098527564;34.68;0.02;10;-6.67;-0.005
2027-10-02;-16.6591589261393;34.7;0.02;10;-6.675000000000001;-0.005
2027-10-03;-16.62979337644306;34.72;0.02;10;-6.68;-0.005
2027-10-04;-16.653458667828914;34.74;0.02;10;-6.6850000000000005;-0.005
2027-10-05;-16.639010569037787;34.76;0.02;10;-6.6899999999999995;-0.005
2027-10-06;-16.471507740578105;34.78;0.02;10;-6.695;-0.005
2027-10-07;-16.513241625574082;34.800000000000004;0.02;10;-6.700000000000001;-0.005
2027-10-08;-16.523900257829382;34.82;0.02;10;-6.705;-0.005
2027-10-09;-16.429751684311263;34.84;0.02;10;-6.710000000000001;-0.005
2027-10-10;-16.4772591760457;34.86;0.02;10;-6.715;-0.005
2027-10-11;-16.437585090470545;34.88;0.02;10;-6.720000000000001;-0.005
2027-10-12;-16.35435881051975;34.9;0.02;10;-6.725;-0.005
2027-10-13;-16.404699870257943;34.92;0.02;10;-6.73;-0.005
2027-10-14;-16.2989490391494;34.94;0.02;10;-6.734999999999999;-0.005
2027-10-15;-16.283910243736244;34.96;0.02;10;-6.74;-0.005
2027-10-16;-16.26093406759667;34.980000000000004;0.02;10;-6.745000000000001;-0.005
2027-10-17;-16.187807334201118;35.0;0.02;10;-6.75;-0.005
2027-10-18;-16.27822662820551;35.02;0.02;10;-6.755000000000001;-0.005
2027-10-19;-16.13060522993889;35.04;0.02;10;-6.76;-0.005
2027-10-20;-16.108514542331502;35.06;0.02;10;-6.765000000000001;-0.005
2027-10-21;-16.082727452069836;35.08;0.02;10;-6.77;-0.005
2027-10-22;-16.110983502715367;35.1;0.02;10;-6.775;-0.005
2027-10-23;-16.037147668035438;35.12;0.02;10;-6.779999999999999;-0.005
2027-10-24;-15.945384046355528;35.14;0.02;10;-6.785;-0.005
2027-10-25;-16.019221744647467;35.160000000000004;0.02;10;-6.790000000000001;-0.005
2027-10-26;-16.041996587028855;35.18;0.02;10;-6.795;-0.005
2027-10-27;-16.048170205822682;35.2;0.02;10;-6.800000000000001;-0.005
2027-10-28;-15.908396153137117;35.22;0.02;10;-6.805;-0.005
2027-10-29;-15.915205694224879;35.24;0.02;10;-6.8100000000000005;-0.005
2027-10-30;-15.849738619070926;35.26;0.02;10;-6.8149999999999995;-0.005
2027-10-31;-15.92213597523042;35.28;0.02;10;-6.82;-0.005
2027-11-01;-15.802897332982132;35.300000000000004;0.02;10;-6.825000000000001;-0.005
2027-11-02;-15.756768262520785;35.32;0.02;10;-6.83;-0.005
2027-11-03;-15.720020890189236;35.34;0.02;10;-6.835000000000001;-0.005
2027-11-04;-15.761989348227456;35.36;0.02;10;-6.84;-0.005
2027-11-05;-15.82405906964561;35.38;0.02;10;-6.845000000000001;-0.005
2027-11-06;-15.788203184346546;35.4;0.02;10;-6.85;-0.005
2027-11-07;-15.667359520529034;35.42;0.02;10;-6.855;-0.005
2027-11-08;-15.676324780322055;35.44;0.02;10;-6.859999999999999;-0.005
2027-11-09;-15.6092554635445;35.46;0.02;10;-6.865;-0.005
2027-11-10;-15.586917387358133;35.480000000000004;0.02;10;-6.870000000000001;-0.005
2027-11-11;-15.600889641384763;35.5;0.02;10;-6.875;-0.005
2027-11-12;-15.559358014539315;35.52;0.02;10;-6.880000000000001;-0.005
2027-11-13;-15.586475099473084;35.54;0.02;10;-6.885;-0.005
2027-11-14;-15.581866955688334;35.56;0.02;10;-6.890000000000001;-0.005
2027-11-15;-15.495902742088699;35.58;0.02;10;-6.895;-0.005
2027-11-16;-15.579177510179182;35.6;0.02;10;-6.9;-0.005
2027-11-17;-15.429801475185446;35.62;0.02;10;-6.904999999999999;-0.005
2027-11-18;-15.373644784419616;35.64;0.02;10;-6.91;-0.005
2027-11-19;-15.407503875815532;35.660000000000004;0.02;10;-6.915000000000001;-0.005
2027-11-20;-15.483753781941822;35.68;0.02;10;-6.92;-0.005
2027-11-21;-15.463676582164464;35.7;0.02;10;-6.925000000000001;-0.005
2027-11-22;-15.38723055748698;35.72;0.02;10;-6.93;-0.005
2027-11-23;-15.349175671772604;35.74;0.02;10;-6.9350000000000005;-0.005
2027-11-24;-15.372768255340498;35.76;0.02;10;-6.9399999999999995;-0.005
2027-11-25;-15.33979552638437;35.78;0.02;10;-6.945;-0.005
2027-11-26;-15.272248780277755;35.800000000000004;0.02;10;-6.950000000000001;-0.005
2027-11-27;-15.334874006109926;35.82;0.02;10;-6.955;-0.005
2027-11-28;-15.319693492188275;35.84;0.02;10;-6.960000000000001;-0.005
2027-11-29;-15.310882082495194;35.86;0.02;10;-6.965;-0.005
2027-11-30;-15.33124310593952;35.88;0.02;10;-6.970000000000001;-0.005
2027-12-01;-15.312180519458183;35.9;0.02;10;-6.975;-0.005
2027-12-02;-15.23208040593923;35.92;0.02;10;-6.98;-0.005
2027-12-03;-15.174417704786958;35.94;0.02;10;-6.984999999999999;-0.005
2027-12-04;-15.30182174917851;35.96;0.02;10;-6.99;-0.005
2027-12-05;-15.223015697867066;35.980000000000004;0.02;10;-6.995000000000001;-0.005
2027-12-06;-15.184455921563123;36.0;0.02;10;-7.0;-0.005
2027-12-07;-15.207418015528063;36.02;0.02;10;-7.005000000000001;-0.005
2027-12-08;-15.16050232992375;36.04;0.02;10;-7.01;-0.005
2027-12-09;-15.16309346757851;36.06;0.02;10;-7.015000000000001;-0.005
2027-12-10;-15.084131148491151;36.08;0.02;10;-7.02;-0.005
2027-12-11;-15.085055251711909;36.1;0.02;10;-7.025;-0.005
2027-12-12;-15.178441608722755;36.12;0.02;10;-7.029999999999999;-0.005
2027-12-13;-15.148249024637028;36.14;0.02;10;-7.035;-0.005
2027-12-14;-15.111796936976736;36.160000000000004;0.02;10;-7.040000000000001;-0.005
2027-12-15;-15.195094232538342;36.18;0.02;10;-7.045;-0.005
2027-12-16;-15.030141891340197;36.2;0.02;10;-7.050000000000001;-0.005
2027-12-17;-15.198349629003554;36.22;0.02;10;-7.055;-0.005
2027-12-18;-15.146166322871762;36.24;0.02;10;-7.0600000000000005;-0.005
