LTd_history,MP_history,anm_type,p_anm
"[0.00012508653318910658, 0.00012397369700041042, 0.0001153551967339719, 0.00011958595812147036, 9.255878555412157e-05, 4.2801475812476244e-05, 3.3323713814322544e-05, 1.567935893720494e-05, 3.973478400125916e-05]","[2.9513929275809003, 2.954136383377245, 2.954031247263785, 2.9992236637673173, 3.265233264225109, 3.334561230257813, 2.9309457408876254, 2.7477283264727337, 0.0]",0,0.0
"[0.0001247272300915833, 0.00012508653318910658, 0.00012397369700041042, 0.00011722907855133406, 9.475364814702319e-05, 6.840212298887298e-05, 2.5548299302823255e-05, 1.8425970071900586e-05, 2.5881930531929497e-05]","[2.9471619100706965, 2.9513929275809003, 2.954136383377245, 2.95117985180284, 3.2300125631865413, 3.4726522811309493, 2.938152226071075, 2.657706205205575, 0.0]",0,0.0
"[0.00012977220098682072, 0.0001247272300915833, 0.00012508653318910658, 0.0001153551967339719, 0.00010624590544298384, 8.040731573183306e-05, 2.424321032612685e-05, 9.454943352124968e-06, 1.8832897691416836e-05]","[2.9476245341978338, 2.9471619100706965, 2.9513929275809003, 2.954031247263785, 3.1368102081722027, 3.4286827875564763, 2.928640608406684, 2.6041615624178505, 0.0]",0,0.0
"[0.0001249285141235771, 0.00012977220098682072, 0.0001247272300915833, 0.00012397369700041042, 0.00011420089018902834, 8.962102546623607e-05, 2.820547826512387e-05, 2.278033718729666e-06, 1.7633900766468646e-05]","[2.9666682712728907, 2.9476245341978338, 2.9471619100706965, 2.954136383377245, 3.0328879723961286, 3.384588635294534, 2.955300572995825, 2.613297548351278, 0.0]",0,0.0
"[0.00012543744912372576, 0.0001249285141235771, 0.00012977220098682072, 0.00012508653318910658, 0.00011958595812147036, 9.07190514424871e-05, 4.3279906514555394e-05, -2.8314511291243283e-06, 2.867304103914014e-05]","[2.9251964620340294, 2.9666682712728907, 2.9476245341978338, 2.9513929275809003, 2.9992236637673173, 3.3496599734761165, 3.0357497006497973, 2.6377036054509144, 0.0]",0,0.0
"[0.00013066782624053338, 0.00012543744912372576, 0.0001249285141235771, 0.0001247272300915833, 0.00011722907855133406, 9.151143450905813e-05, 5.1503735489455666e-05, -8.128895766763828e-06, 3.0434650484559236e-05]","[2.856538640525212, 2.9251964620340294, 2.9666682712728907, 2.9471619100706965, 2.95117985180284, 3.3561869031756153, 3.112990303690233, 2.671044253128312, 0.0]",0,0.0
"[0.00012901052907496075, 0.00013066782624053338, 0.00012543744912372576, 0.00012977220098682072, 0.0001153551967339719, 9.171174514771872e-05, 4.8727595248843064e-05, -1.697707363000028e-05, 2.2692984940998456e-05]","[2.7856426395076377, 2.856538640525212, 2.9251964620340294, 2.9476245341978338, 2.954031247263785, 3.335953423571926, 3.1561103405331394, 2.7578889736933374, 0.0]",0,0.0
"[0.00012970529771388212, 0.00012901052907496075, 0.00013066782624053338, 0.0001249285141235771, 0.00012397369700041042, 9.479027916652142e-05, 6.118163997734137e-05, -2.2558502856970585e-05, 2.825441438237363e-05]","[2.6387432586583723, 2.7856426395076377, 2.856538640525212, 2.9666682712728907, 2.954136383377245, 3.3214923060789046, 3.309122630406378, 2.8876469614739313, 0.0]",0,0.0
"[0.00012855350795404978, 0.00012970529771388212, 0.00012901052907496075, 0.00012543744912372576, 0.00012508653318910658, 9.255878555412157e-05, 6.822016327182386e-05, -2.664851046512166e-05, 2.4267823102155996e-05]","[2.63934745013257, 2.6387432586583723, 2.7856426395076377, 2.9251964620340294, 2.9513929275809003, 3.265233264225109, 3.3763864599053655, 2.9290134419228293, 0.0]",0,0.0
"[0.00013513248641068568, 0.00012855350795404978, 0.00012970529771388212, 0.00013066782624053338, 0.0001247272300915833, 9.475364814702319e-05, 7.4466941806641e-05, -3.172292203326588e-05, 1.4844687269687831e-05]","[2.650302911338095, 2.63934745013257, 2.6387432586583723, 2.856538640525212, 2.9471619100706965, 3.2300125631865413, 3.3520842196880793, 2.9751995066235213, 0.0]",0,0.0
"[0.00014386148773115962, 0.00013513248641068568, 0.00012855350795404978, 0.00012901052907496075, 0.00012977220098682072, 0.00010624590544298384, 6.70840556593173e-05, -3.3827316571409007e-05, 1.4920259563154144e-05]","[2.681533735381767, 2.650302911338095, 2.63934745013257, 2.7856426395076377, 2.9476245341978338, 3.1368102081722027, 3.3368317083143406, 2.970249988844379, 0.0]",0,0.0
"[0.00014421082766148793, 0.00014386148773115962, 0.00013513248641068568, 0.00012970529771388212, 0.0001249285141235771, 0.00011420089018902834, 5.483258942191851e-05, -3.0866650279264097e-05, 1.5530544426676506e-05]","[2.6804105737823685, 2.681533735381767, 2.650302911338095, 2.6387432586583723, 2.9666682712728907, 3.0328879723961286, 3.3483050238046905, 2.9724444492668765, 0.0]",0,0.0
"[0.00015636743397582758, 0.00014421082766148793, 0.00014386148773115962, 0.00012855350795404978, 0.00012543744912372576, 0.00011958595812147036, 3.771441188949832e-05, -3.0844551383335737e-05, 1.5282490803719224e-05]","[2.708165605807974, 2.6804105737823685, 2.681533735381767, 2.63934745013257, 2.9251964620340294, 2.9992236637673173, 3.381406920306996, 2.9752272605108496, 0.0]",0,0.0
"[0.00015141908252809744, 0.00015636743397582758, 0.00014421082766148793, 0.00013513248641068568, 0.00013066782624053338, 0.00011722907855133406, 4.119787293374327e-05, -3.096339914980471e-05, 1.311314131964787e-05]","[2.729216855829855, 2.708165605807974, 2.6804105737823685, 2.650302911338095, 2.856538640525212, 2.95117985180284, 3.3808879279215063, 2.972426086300169, 0.0]",0,0.0
"[0.0001418598187529531, 0.00015141908252809744, 0.00015636743397582758, 0.00014386148773115962, 0.00012901052907496075, 0.0001153551967339719, 4.032894463779489e-05, -3.298530898641e-05, 9.276350774681637e-06]","[2.6996501614657227, 2.729216855829855, 2.708165605807974, 2.681533735381767, 2.7856426395076377, 2.954031247263785, 3.3847176958723444, 2.9708625603168017, 0.0]",0,0.0
"[0.00013972478367384016, 0.0001418598187529531, 0.00015141908252809744, 0.00014421082766148793, 0.00012970529771388212, 0.00012397369700041042, 4.127994099212044e-05, -3.0350738173488876e-05, 7.991210116705028e-06]","[2.707116308514688, 2.6996501614657227, 2.729216855829855, 2.6804105737823685, 2.6387432586583723, 2.954136383377245, 3.382757254840538, 2.965683144377234, 0.0]",0,0.0
"[0.00014048194326156765, 0.00013972478367384016, 0.0001418598187529531, 0.00015636743397582758, 0.00012855350795404978, 0.00012508653318910658, 4.2801475812476244e-05, -2.2552444613916407e-05, 1.594344437432733e-05]","[2.6928871217404104, 2.707116308514688, 2.6996501614657227, 2.708165605807974, 2.63934745013257, 2.9513929275809003, 3.334561230257813, 3.0079300388795063, 0.0]",0,0.0
"[0.0001431283675687199, 0.00014048194326156765, 0.00013972478367384016, 0.00015141908252809744, 0.00013513248641068568, 0.0001247272300915833, 6.840212298887298e-05, -1.4030603726972196e-05, 1.6597899731380468e-05]","[2.530672514776835, 2.6928871217404104, 2.707116308514688, 2.729216855829855, 2.650302911338095, 2.9471619100706965, 3.4726522811309493, 3.078956130287533, 0.0]",0,0.0
"[0.00014221769395356015, 0.0001431283675687199, 0.00014048194326156765, 0.0001418598187529531, 0.00014386148773115962, 0.00012977220098682072, 8.040731573183306e-05, -3.4809638002024656e-06, 2.607428431796676e-05]","[2.4270013323484587, 2.530672514776835, 2.6928871217404104, 2.6996501614657227, 2.681533735381767, 2.9476245341978338, 3.4286827875564763, 3.192316212944711, 0.0]",0,0.0
"[0.000141562102999346, 0.00014221769395356015, 0.0001431283675687199, 0.00013972478367384016, 0.00014421082766148793, 0.0001249285141235771, 8.962102546623607e-05, 7.90160296861507e-06, 3.436129233139254e-05]","[2.3774539473098897, 2.4270013323484587, 2.530672514776835, 2.707116308514688, 2.6804105737823685, 2.9666682712728907, 3.384588635294534, 3.357913835081117, 0.0]",1,0.003478791916966507
"[0.00013017774257425958, 0.000141562102999346, 0.00014221769395356015, 0.00014048194326156765, 0.00015636743397582758, 0.00012543744912372576, 9.07190514424871e-05, 1.1757641542607847e-05, 3.7630602721975476e-05]","[2.3782629077625996, 2.3774539473098897, 2.4270013323484587, 2.6928871217404104, 2.708165605807974, 2.9251964620340294, 3.3496599734761165, 3.0867784827919964, 0.0]",1,0.003642680273945952
"[0.00012373843170136793, 0.00013017774257425958, 0.000141562102999346, 0.0001431283675687199, 0.00015141908252809744, 0.00013066782624053338, 9.151143450905813e-05, 1.277492879441187e-05, 4.184775291565373e-05]","[2.362805146928942, 2.3782629077625996, 2.3774539473098897, 2.530672514776835, 2.729216855829855, 2.856538640525212, 3.3561869031756153, 3.0319662941274337, 0.0]",1,0.004996081709501952
"[0.00012214399536261794, 0.00012373843170136793, 0.00013017774257425958, 0.00014221769395356015, 0.0001418598187529531, 0.00012901052907496075, 9.171174514771872e-05, 1.2126292950642942e-05, 3.630798346382834e-05]","[2.343444201288087, 2.362805146928942, 2.3782629077625996, 2.4270013323484587, 2.6996501614657227, 2.7856426395076377, 3.335953423571926, 2.957051807791463, 0.0]",1,0.003692996639116045
"[0.00013403072462707825, 0.00012214399536261794, 0.00012373843170136793, 0.000141562102999346, 0.00013972478367384016, 0.00012970529771388212, 9.479027916652142e-05, 2.0030390880965538e-05, 3.402906207199553e-05]","[2.3669989421706488, 2.343444201288087, 2.362805146928942, 2.3774539473098897, 2.707116308514688, 2.6387432586583723, 3.3214923060789046, 2.840032829894217, 0.0]",1,0.004218367122105277
"[0.00012850846657117666, 0.00013403072462707825, 0.00012214399536261794, 0.00013017774257425958, 0.00014048194326156765, 0.00012855350795404978, 9.255878555412157e-05, 2.6382078640129384e-05, 3.4105093487588445e-05]","[2.3894763307453664, 2.3669989421706488, 2.343444201288087, 2.3782629077625996, 2.6928871217404104, 2.63934745013257, 3.265233264225109, 2.899562883276538, 0.0]",1,0.004080324022492948
"[0.00013061157610048485, 0.00012850846657117666, 0.00013403072462707825, 0.00012373843170136793, 0.0001431283675687199, 0.00013513248641068568, 9.475364814702319e-05, 3.5738190578555516e-05, 3.2111144546343846e-05]","[2.2627370199650585, 2.3894763307453664, 2.3669989421706488, 2.362805146928942, 2.530672514776835, 2.650302911338095, 3.2300125631865413, 3.081014772677521, 0.0]",1,0.004294872907667113
"[0.00013043852078642746, 0.00013061157610048485, 0.00012850846657117666, 0.00012214399536261794, 0.00014221769395356015, 0.00014386148773115962, 0.00010624590544298384, 4.667206848909939e-05, 3.143773544405604e-05]","[2.2423928826308632, 2.2627370199650585, 2.3894763307453664, 2.343444201288087, 2.4270013323484587, 2.681533735381767, 3.1368102081722027, 3.1522861571252316, 0.0]",1,0.0030200803286807537
"[0.0001323339598167395, 0.00013043852078642746, 0.00013061157610048485, 0.00013403072462707825, 0.000141562102999346, 0.00014421082766148793, 0.00011420089018902834, 4.499748884984858e-05, 3.4320753660375254e-05]","[2.2229965815913872, 2.2423928826308632, 2.2627370199650585, 2.3669989421706488, 2.3774539473098897, 2.6804105737823685, 3.0328879723961286, 3.1194972141820516, 0.0]",1,0.003594859287568967
"[0.00011964032245658656, 0.0001323339598167395, 0.00013043852078642746, 0.00012850846657117666, 0.00013017774257425958, 0.00015636743397582758, 0.00011958595812147036, 4.8910460730309696e-05, 3.111185971765807e-05]","[2.3122709250553743, 2.2229965815913872, 2.2423928826308632, 2.3894763307453664, 2.3782629077625996, 2.708165605807974, 2.9992236637673173, 3.104951408032172, 0.0]",1,0.004278346798022234
"[0.00011935872827969239, 0.00011964032245658656, 0.0001323339598167395, 0.00013061157610048485, 0.00012373843170136793, 0.00015141908252809744, 0.00011722907855133406, 5.4484048914946104e-05, 2.6168375559135088e-05]","[2.3080700199528748, 2.3122709250553743, 2.2229965815913872, 2.2627370199650585, 2.362805146928942, 2.729216855829855, 2.95117985180284, 3.112491283783606, 0.0]",1,0.004086594366114432
"[0.00012623461120316658, 0.00011935872827969239, 0.00011964032245658656, 0.00013043852078642746, 0.00012214399536261794, 0.0001418598187529531, 0.0001153551967339719, 5.1144583996955324e-05, 2.2038562331814744e-05]","[2.365101033094115, 2.3080700199528748, 2.3122709250553743, 2.2423928826308632, 2.343444201288087, 2.6996501614657227, 2.954031247263785, 3.04616604432059, 0.0]",1,0.003983359702054095
"[0.0001281198032900945, 0.00012623461120316658, 0.00011935872827969239, 0.0001323339598167395, 0.00013403072462707825, 0.00013972478367384016, 0.00012397369700041042, 4.531144334710101e-05, 1.6360138491126132e-05]","[2.357256916572913, 2.365101033094115, 2.3080700199528748, 2.2229965815913872, 2.3669989421706488, 2.707116308514688, 2.954136383377245, 2.957144316580114, 0.0]",1,0.0032864909523328024
"[0.00012817370362570084, 0.0001281198032900945, 0.00012623461120316658, 0.00011964032245658656, 0.00012850846657117666, 0.00014048194326156765, 0.00012508653318910658, 3.3323713814322544e-05, 2.0190508180989898e-05]","[2.355059356875811, 2.357256916572913, 2.365101033094115, 2.3122709250553743, 2.3894763307453664, 2.6928871217404104, 2.9513929275809003, 2.9309457408876254, 0.0]",1,0.0029684837935264716
"[0.00012067875737775251, 0.00012817370362570084, 0.0001281198032900945, 0.00011935872827969239, 0.00013061157610048485, 0.0001431283675687199, 0.0001247272300915833, 2.5548299302823255e-05, 2.6629716501743592e-05]","[2.363845130656579, 2.355059356875811, 2.357256916572913, 2.3080700199528748, 2.2627370199650585, 2.530672514776835, 2.9471619100706965, 2.938152226071075, 0.0]",1,0.00266418152509251
"[0.00011193649680328022, 0.00012067875737775251, 0.00012817370362570084, 0.00012623461120316658, 0.00013043852078642746, 0.00014221769395356015, 0.00012977220098682072, 2.424321032612685e-05, 3.1008640275511726e-05]","[2.3613568905807565, 2.363845130656579, 2.355059356875811, 2.365101033094115, 2.2423928826308632, 2.4270013323484587, 2.9476245341978338, 2.928640608406684, 2.53134765243693]",1,0.0026008015988612447
"[0.00010163708172486372, 0.00011193649680328022, 0.00012067875737775251, 0.0001281198032900945, 0.0001323339598167395, 0.000141562102999346, 0.0001249285141235771, 2.820547826512387e-05, 3.567240434436154e-05]","[2.3464335970547485, 2.3613568905807565, 2.363845130656579, 2.357256916572913, 2.2229965815913872, 2.3774539473098897, 2.9666682712728907, 2.955300572995825, 2.478350767309748]",1,0.002592402894732676
"[9.394440017099131e-05, 0.00010163708172486372, 0.00011193649680328022, 0.00012817370362570084, 0.00011964032245658656, 0.00013017774257425958, 0.00012543744912372576, 4.3279906514555394e-05, 4.4087354471589925e-05]","[2.3592707032811555, 2.3464335970547485, 2.3613568905807565, 2.355059356875811, 2.3122709250553743, 2.3782629077625996, 2.9251964620340294, 3.0357497006497973, 2.354105677040718]",1,0.002208403564177916
"[8.902639689088229e-05, 9.394440017099131e-05, 0.00010163708172486372, 0.00012067875737775251, 0.00011935872827969239, 0.00012373843170136793, 0.00013066782624053338, 5.1503735489455666e-05, 5.271440794812355e-05]","[2.411650894550407, 2.3592707032811555, 2.3464335970547485, 2.363845130656579, 2.3080700199528748, 2.362805146928942, 2.856538640525212, 3.112990303690233, 2.4785929439102623]",1,0.002408925475556328
"[7.698807252001173e-05, 8.902639689088229e-05, 9.394440017099131e-05, 0.00011193649680328022, 0.00012623461120316658, 0.00012214399536261794, 0.00012901052907496075, 4.8727595248843064e-05, 5.2203366552127316e-05]","[2.4921658891313005, 2.411650894550407, 2.3592707032811555, 2.3613568905807565, 2.365101033094115, 2.343444201288087, 2.7856426395076377, 3.1561103405331394, 2.5187292883091765]",1,0.002608991575667952
"[7.452617772610468e-05, 7.698807252001173e-05, 8.902639689088229e-05, 0.00010163708172486372, 0.0001281198032900945, 0.00013403072462707825, 0.00012970529771388212, 6.118163997734137e-05, 5.827521386212672e-05]","[2.491845215641737, 2.4921658891313005, 2.411650894550407, 2.3464335970547485, 2.357256916572913, 2.3669989421706488, 2.6387432586583723, 3.309122630406378, 2.5242335018992588]",1,0.0026950821073146603
"[7.795032570427175e-05, 7.452617772610468e-05, 7.698807252001173e-05, 9.394440017099131e-05, 0.00012817370362570084, 0.00012850846657117666, 0.00012855350795404978, 6.822016327182386e-05, 6.382992501841533e-05]","[2.48866066662721, 2.491845215641737, 2.4921658891313005, 2.3592707032811555, 2.355059356875811, 2.3894763307453664, 2.63934745013257, 3.3763864599053655, 2.4952835129555884]",1,0.0028207945059462677
"[8.184842967379541e-05, 7.795032570427175e-05, 7.452617772610468e-05, 8.902639689088229e-05, 0.00012067875737775251, 0.00013061157610048485, 0.00013513248641068568, 7.4466941806641e-05, 5.820189665005775e-05]","[2.488570658738139, 2.48866066662721, 2.491845215641737, 2.411650894550407, 2.363845130656579, 2.2627370199650585, 2.650302911338095, 3.3520842196880793, 2.461060697971086]",1,0.0037597262271011687
"[8.659210811024036e-05, 8.184842967379541e-05, 7.795032570427175e-05, 7.698807252001173e-05, 0.00011193649680328022, 0.00013043852078642746, 0.00014386148773115962, 6.70840556593173e-05, 4.974149711332054e-05]","[2.4620793618074464, 2.488570658738139, 2.48866066662721, 2.4921658891313005, 2.3613568905807565, 2.2423928826308632, 2.681533735381767, 3.3368317083143406, 2.4692083210826605]",1,0.004083650404147567
"[0.00010397749672806004, 8.659210811024036e-05, 8.184842967379541e-05, 7.452617772610468e-05, 0.00010163708172486372, 0.0001323339598167395, 0.00014421082766148793, 5.483258942191851e-05, 4.4869478141842675e-05]","[2.4447239288675062, 2.4620793618074464, 2.488570658738139, 2.491845215641737, 2.3464335970547485, 2.2229965815913872, 2.6804105737823685, 3.3483050238046905, 2.4700427994308116]",1,0.00575814830344527
"[0.00011624846081850769, 0.00010397749672806004, 8.659210811024036e-05, 7.795032570427175e-05, 9.394440017099131e-05, 0.00011964032245658656, 0.00015636743397582758, 3.771441188949832e-05, 4.3440159357383664e-05]","[2.3810899460261092, 2.4447239288675062, 2.4620793618074464, 2.48866066662721, 2.3592707032811555, 2.3122709250553743, 2.708165605807974, 3.381406920306996, 2.4726129319415646]",1,0.007452758305213655
"[0.0001364207044167487, 0.00011624846081850769, 0.00010397749672806004, 8.184842967379541e-05, 8.902639689088229e-05, 0.00011935872827969239, 0.00015141908252809744, 4.119787293374327e-05, 3.852085463971222e-05]","[2.3488676956064274, 2.3810899460261092, 2.4447239288675062, 2.488570658738139, 2.411650894550407, 2.3080700199528748, 2.729216855829855, 3.3808879279215063, 2.4770295507636195]",1,0.005305118659324168
"[0.0001551148409489969, 0.0001364207044167487, 0.00011624846081850769, 8.659210811024036e-05, 7.698807252001173e-05, 0.00012623461120316658, 0.0001418598187529531, 4.032894463779489e-05, 3.548483552808623e-05]","[2.5399642576750834, 2.3488676956064274, 2.3810899460261092, 2.4620793618074464, 2.4921658891313005, 2.365101033094115, 2.6996501614657227, 3.3847176958723444, 2.5091981928605143]",1,0.0056045613051262854
