LTd_history,itv_LT,itv_LL,anm_develop_time,p_anm,anm_type
"[3.920052997401881e-06, 5.203372099563451e-06, 5.72675334081691e-06, 5.921629633551665e-06, 5.759225887969028e-06, 1.0750741924868578e-05, 1.1879572915941697e-05, 2.2436241258103595e-06]",0.0,0.0,0.0,0.0,LL
"[4.019934795585124e-06, 3.920052997401881e-06, 5.203372099563451e-06, 6.7414640339759006e-06, 7.077534323420241e-06, 9.98634709369754e-06, 1.0461630516641031e-05, 3.849713090666091e-06]",0.0,0.0,0.0,0.0,LL
"[4.286062187958982e-06, 4.019934795585124e-06, 3.920052997401881e-06, 5.72675334081691e-06, 6.963480733841224e-06, 1.0288623610172843e-05, 1.100330875153572e-05, 5.6146570274705055e-06]",0.0,0.0,0.0,0.0,LL
"[4.827941067842495e-06, 4.286062187958982e-06, 4.019934795585124e-06, 5.203372099563451e-06, 5.800844310787849e-06, 1.014732092422842e-05, 1.2095089967351894e-05, 8.343625896147676e-06]",0.0,0.0,0.0,0.0,LL
"[4.7944991585328194e-06, 4.827941067842495e-06, 4.286062187958982e-06, 3.920052997401881e-06, 5.921629633551665e-06, 1.0298625754621597e-05, 1.3187566501969882e-05, 9.912281801360332e-06]",0.0,0.0,0.0,0.0,LL
"[5.645054405869181e-06, 4.7944991585328194e-06, 4.827941067842495e-06, 4.019934795585124e-06, 6.7414640339759006e-06, 8.31729531755148e-06, 1.3747208856637884e-05, 1.1500301979870317e-05]",0.0,0.0,0.0,0.0,LL
"[6.047510791129848e-06, 5.645054405869181e-06, 4.7944991585328194e-06, 4.286062187958982e-06, 5.72675334081691e-06, 6.5763723566656785e-06, 1.4362439906408906e-05, 1.3038455181282485e-05]",0.0,0.0,0.0,0.0,LL
"[5.934122951665827e-06, 6.047510791129848e-06, 5.645054405869181e-06, 4.827941067842495e-06, 5.203372099563451e-06, 4.8964854606735104e-06, 1.4689220242762371e-05, 1.176600722646462e-05]",0.0,0.0,0.0,0.0,LL
"[5.410207618720993e-06, 5.934122951665827e-06, 6.047510791129848e-06, 4.7944991585328194e-06, 3.920052997401881e-06, 5.759225887969028e-06, 1.4629544804274455e-05, 1.0318782218082421e-05]",0.0,0.0,0.0,0.0,LL
"[4.218601238534219e-06, 5.410207618720993e-06, 5.934122951665827e-06, 5.645054405869181e-06, 4.019934795585124e-06, 7.077534323420241e-06, 1.524937828365964e-05, 9.224437030852191e-06]",0.0,0.0,0.0,0.0,LL
"[4.378210462456593e-06, 4.218601238534219e-06, 5.410207618720993e-06, 6.047510791129848e-06, 4.286062187958982e-06, 6.963480733841224e-06, 1.538431337670131e-05, 8.547906234431753e-06]",0.0,0.0,0.0,0.0,LL
"[3.95781350780167e-06, 4.378210462456593e-06, 4.218601238534219e-06, 5.934122951665827e-06, 4.827941067842495e-06, 5.800844310787849e-06, 1.5123252584493864e-05, 9.718710153239707e-06]",0.0,0.0,0.0,0.0,LL
"[4.16533752012104e-06, 3.95781350780167e-06, 4.378210462456593e-06, 5.410207618720993e-06, 4.7944991585328194e-06, 5.921629633551665e-06, 1.4032274304491289e-05, 1.0805275395287203e-05]",0.0,0.0,0.0,0.0,LL
"[5.452273065568248e-06, 4.16533752012104e-06, 3.95781350780167e-06, 4.218601238534219e-06, 5.645054405869181e-06, 6.7414640339759006e-06, 1.3270763217811574e-05, 1.2021933195361364e-05]",0.0,0.0,0.0,0.0,LL
"[7.846735153152393e-06, 5.452273065568248e-06, 4.16533752012104e-06, 4.378210462456593e-06, 6.047510791129848e-06, 5.72675334081691e-06, 1.2571505863331918e-05, 1.3207595297188318e-05]",0.0,0.0,0.0,0.0,LL
"[8.30400971316192e-06, 7.846735153152393e-06, 5.452273065568248e-06, 3.95781350780167e-06, 5.934122951665827e-06, 5.203372099563451e-06, 1.1842281261202928e-05, 1.4234838282863236e-05]",0.0,0.0,0.0,0.0,LL
"[8.951094476172707e-06, 8.30400971316192e-06, 7.846735153152393e-06, 4.16533752012104e-06, 5.410207618720993e-06, 3.920052997401881e-06, 1.0750741924868578e-05, 1.5344718820519103e-05]",0.0,0.0,0.0,0.0,LL
"[8.616810629246308e-06, 8.951094476172707e-06, 8.30400971316192e-06, 5.452273065568248e-06, 4.218601238534219e-06, 4.019934795585124e-06, 9.98634709369754e-06, 1.5296968913578886e-05]",0.0,0.0,0.0,0.0,LL
"[7.593895292521781e-06, 8.616810629246308e-06, 8.951094476172707e-06, 7.846735153152393e-06, 4.378210462456593e-06, 4.286062187958982e-06, 1.0288623610172843e-05, 1.4656760922927656e-05]",0.0,0.0,0.0,0.0,LL
"[8.972462806124534e-06, 7.593895292521781e-06, 8.616810629246308e-06, 8.30400971316192e-06, 3.95781350780167e-06, 4.827941067842495e-06, 1.014732092422842e-05, 1.4057062992932325e-05]",0.0,0.0,0.0,0.0,LL
"[9.327389469150785e-06, 8.972462806124534e-06, 7.593895292521781e-06, 8.951094476172707e-06, 4.16533752012104e-06, 4.7944991585328194e-06, 1.0298625754621597e-05, 1.3786175036659576e-05]",0.0,0.0,0.0,0.0,LL
"[9.271789917052004e-06, 9.327389469150785e-06, 8.972462806124534e-06, 8.616810629246308e-06, 5.452273065568248e-06, 5.645054405869181e-06, 8.31729531755148e-06, 1.2873164733291031e-05]",0.0,0.0,0.0,0.0,LL
"[1.0115450990970576e-05, 9.271789917052004e-06, 9.327389469150785e-06, 7.593895292521781e-06, 7.846735153152393e-06, 6.047510791129848e-06, 6.5763723566656785e-06, 1.4164079477809818e-05]",0.0,0.0,0.0,0.0,LL
"[1.1406162867219186e-05, 1.0115450990970576e-05, 9.271789917052004e-06, 8.972462806124534e-06, 8.30400971316192e-06, 5.934122951665827e-06, 4.8964854606735104e-06, 1.4984956242839675e-05]",0.0,0.0,0.0,0.0,LL
"[1.138402046517929e-05, 1.1406162867219186e-05, 1.0115450990970576e-05, 9.327389469150785e-06, 8.951094476172707e-06, 5.410207618720993e-06, 5.759225887969028e-06, 1.6251510782922503e-05]",0.0,0.0,0.0,0.0,LL
"[1.1830376936073666e-05, 1.138402046517929e-05, 1.1406162867219186e-05, 9.271789917052004e-06, 8.616810629246308e-06, 4.218601238534219e-06, 7.077534323420241e-06, 1.652138520636119e-05]",0.0,0.0,0.0,0.0,LL
"[1.1268362048257085e-05, 1.1830376936073666e-05, 1.138402046517929e-05, 1.0115450990970576e-05, 7.593895292521781e-06, 4.378210462456593e-06, 6.963480733841224e-06, 1.8657976910967554e-05]",0.0,0.0,0.0,0.0,LL
"[1.0749426208418877e-05, 1.1268362048257085e-05, 1.1830376936073666e-05, 1.1406162867219186e-05, 8.972462806124534e-06, 3.95781350780167e-06, 5.800844310787849e-06, 1.8101250072396962e-05]",0.0,0.0,0.0,0.0,LL
"[1.1366099699965295e-05, 1.0749426208418877e-05, 1.1268362048257085e-05, 1.138402046517929e-05, 9.327389469150785e-06, 4.16533752012104e-06, 5.921629633551665e-06, 1.591762031328301e-05]",0.0,0.0,0.0,0.0,LL
"[1.1247684271518612e-05, 1.1366099699965295e-05, 1.0749426208418877e-05, 1.1830376936073666e-05, 9.271789917052004e-06, 5.452273065568248e-06, 6.7414640339759006e-06, 1.5739587816335123e-05]",0.0,0.0,0.0,0.0,LL
"[1.1516463971764872e-05, 1.1247684271518612e-05, 1.1366099699965295e-05, 1.1268362048257085e-05, 1.0115450990970576e-05, 7.846735153152393e-06, 5.72675334081691e-06, 1.361176328766448e-05]",0.0,0.0,0.0,0.0,LL
"[1.2137222193690478e-05, 1.1516463971764872e-05, 1.1247684271518612e-05, 1.0749426208418877e-05, 1.1406162867219186e-05, 8.30400971316192e-06, 5.203372099563451e-06, 1.2919283994952271e-05]",0.0,0.0,0.0,0.0,LL
"[1.2112204824352912e-05, 1.2137222193690478e-05, 1.1516463971764872e-05, 1.1366099699965295e-05, 1.138402046517929e-05, 8.951094476172707e-06, 3.920052997401881e-06, 1.1879572915941697e-05]",0.0,0.0,0.0,0.0,LL
"[1.2620978726789473e-05, 1.2112204824352912e-05, 1.2137222193690478e-05, 1.1247684271518612e-05, 1.1830376936073666e-05, 8.616810629246308e-06, 4.019934795585124e-06, 1.0461630516641031e-05]",0.0,0.0,0.0,0.0,LL
"[1.195156180660966e-05, 1.2620978726789473e-05, 1.2112204824352912e-05, 1.1516463971764872e-05, 1.1268362048257085e-05, 7.593895292521781e-06, 4.286062187958982e-06, 1.100330875153572e-05]",0.0,0.0,0.0,0.0,LL
"[1.1188803114138554e-05, 1.195156180660966e-05, 1.2620978726789473e-05, 1.2137222193690478e-05, 1.0749426208418877e-05, 8.972462806124534e-06, 4.827941067842495e-06, 1.2095089967351894e-05]",0.0,0.0,0.0,0.0,LL
"[8.669962019001012e-06, 1.1188803114138554e-05, 1.195156180660966e-05, 1.2112204824352912e-05, 1.1366099699965295e-05, 9.327389469150785e-06, 4.7944991585328194e-06, 1.3187566501969882e-05]",0.0,0.0,0.0,0.0,LL
"[8.264572075840381e-06, 8.669962019001012e-06, 1.1188803114138554e-05, 1.2620978726789473e-05, 1.1247684271518612e-05, 9.271789917052004e-06, 5.645054405869181e-06, 1.3747208856637884e-05]",0.0,0.0,0.0,0.0,LL
"[8.161207603219374e-06, 8.264572075840381e-06, 8.669962019001012e-06, 1.195156180660966e-05, 1.1516463971764872e-05, 1.0115450990970576e-05, 6.047510791129848e-06, 1.4362439906408906e-05]",0.0,0.0,0.0,0.0,LL
"[6.869276704039918e-06, 8.161207603219374e-06, 8.264572075840381e-06, 1.1188803114138554e-05, 1.2137222193690478e-05, 1.1406162867219186e-05, 5.934122951665827e-06, 1.4689220242762371e-05]",0.0,0.0,0.0,0.0,LL
"[5.628379396111796e-06, 6.869276704039918e-06, 8.161207603219374e-06, 8.669962019001012e-06, 1.2112204824352912e-05, 1.138402046517929e-05, 5.410207618720993e-06, 1.4629544804274455e-05]",0.0,0.0,0.0,0.0,LL
"[5.286618326548751e-06, 5.628379396111796e-06, 6.869276704039918e-06, 8.264572075840381e-06, 1.2620978726789473e-05, 1.1830376936073666e-05, 4.218601238534219e-06, 1.524937828365964e-05]",0.0,0.0,0.0,0.0,LL
"[5.447993620140236e-06, 5.286618326548751e-06, 5.628379396111796e-06, 8.161207603219374e-06, 1.195156180660966e-05, 1.1268362048257085e-05, 4.378210462456593e-06, 1.538431337670131e-05]",0.0,0.0,0.0,0.0,LL
"[5.005918318967712e-06, 5.447993620140236e-06, 5.286618326548751e-06, 6.869276704039918e-06, 1.1188803114138554e-05, 1.0749426208418877e-05, 3.95781350780167e-06, 1.5123252584493864e-05]",0.0,0.0,0.0,0.0,LL
"[4.5022261702928825e-06, 5.005918318967712e-06, 5.447993620140236e-06, 5.628379396111796e-06, 8.669962019001012e-06, 1.1366099699965295e-05, 4.16533752012104e-06, 1.4032274304491289e-05]",0.0,0.0,0.0,0.0,LL
"[3.5697234542912214e-06, 4.5022261702928825e-06, 5.005918318967712e-06, 5.286618326548751e-06, 8.264572075840381e-06, 1.1247684271518612e-05, 5.452273065568248e-06, 1.3270763217811574e-05]",0.0,0.02625008127478734,0.0,0.002035696466395463,LL
"[3.017822316517322e-06, 3.5697234542912214e-06, 4.5022261702928825e-06, 5.447993620140236e-06, 8.161207603219374e-06, 1.1516463971764872e-05, 7.846735153152393e-06, 1.2571505863331918e-05]",0.0,0.02625008127478734,1.0,0.0020199268878119308,LL
"[3.329472182525701e-06, 3.017822316517322e-06, 3.5697234542912214e-06, 5.005918318967712e-06, 6.869276704039918e-06, 1.2137222193690478e-05, 8.30400971316192e-06, 1.1842281261202928e-05]",0.0,0.02625008127478734,2.0,0.0020427559390546928,LL
"[2.8218997133861934e-06, 3.329472182525701e-06, 3.017822316517322e-06, 4.5022261702928825e-06, 5.628379396111796e-06, 1.2112204824352912e-05, 8.951094476172707e-06, 1.0750741924868578e-05]",0.0,0.02625008127478734,3.0,0.0020418659074985584,LL
"[2.4805373447789613e-06, 2.8218997133861934e-06, 3.329472182525701e-06, 3.5697234542912214e-06, 5.286618326548751e-06, 1.2620978726789473e-05, 8.616810629246308e-06, 9.98634709369754e-06]",0.0,0.02625008127478734,4.0,0.0020314939249760993,LL
"[3.378101526448723e-06, 2.4805373447789613e-06, 2.8218997133861934e-06, 3.017822316517322e-06, 5.447993620140236e-06, 1.195156180660966e-05, 7.593895292521781e-06, 1.0288623610172843e-05]",0.0,0.02625008127478734,5.0,0.001989319642836516,LL
"[5.537080380664924e-06, 3.378101526448723e-06, 2.4805373447789613e-06, 3.329472182525701e-06, 5.005918318967712e-06, 1.1188803114138554e-05, 8.972462806124534e-06, 1.014732092422842e-05]",0.0,0.02625008127478734,6.0,0.001994519913581444,LL
"[5.432878206925055e-06, 5.537080380664924e-06, 3.378101526448723e-06, 2.8218997133861934e-06, 4.5022261702928825e-06, 8.669962019001012e-06, 9.327389469150785e-06, 1.0298625754621597e-05]",0.0,0.02625008127478734,7.0,0.001984652670281646,LL
"[5.829807240427093e-06, 5.432878206925055e-06, 5.537080380664924e-06, 2.4805373447789613e-06, 3.5697234542912214e-06, 8.264572075840381e-06, 9.271789917052004e-06, 8.31729531755148e-06]",0.0,0.02625008127478734,8.0,0.00198701256144953,LL
"[5.192204873545819e-06, 5.829807240427093e-06, 5.432878206925055e-06, 3.378101526448723e-06, 3.017822316517322e-06, 8.161207603219374e-06, 1.0115450990970576e-05, 6.5763723566656785e-06]",0.0,0.02625008127478734,9.0,0.001995535768464834,LL
"[4.614015162969486e-06, 5.192204873545819e-06, 5.829807240427093e-06, 5.537080380664924e-06, 3.329472182525701e-06, 6.869276704039918e-06, 1.1406162867219186e-05, 4.8964854606735104e-06]",0.0,0.02625008127478734,10.0,0.002017662318822045,LL
"[3.7277513605335353e-06, 4.614015162969486e-06, 5.192204873545819e-06, 5.432878206925055e-06, 2.8218997133861934e-06, 5.628379396111796e-06, 1.138402046517929e-05, 5.759225887969028e-06]",0.0,0.02625008127478734,11.0,0.002024054823709312,LL
"[3.6649464991806912e-06, 3.7277513605335353e-06, 4.614015162969486e-06, 5.829807240427093e-06, 2.4805373447789613e-06, 5.286618326548751e-06, 1.1830376936073666e-05, 7.077534323420241e-06]",0.0,0.02625008127478734,12.0,0.002046697833289969,LL
"[2.6387882094755806e-06, 3.6649464991806912e-06, 3.7277513605335353e-06, 5.192204873545819e-06, 3.378101526448723e-06, 5.447993620140236e-06, 1.1268362048257085e-05, 6.963480733841224e-06]",0.0,0.02625008127478734,13.0,0.002020964735137289,LL
"[3.6281757370245748e-06, 2.6387882094755806e-06, 3.6649464991806912e-06, 4.614015162969486e-06, 5.537080380664924e-06, 5.005918318967712e-06, 1.0749426208418877e-05, 5.800844310787849e-06]",0.0,0.02625008127478734,14.0,0.0020029674809313633,LL
"[4.3598361169514995e-06, 3.6281757370245748e-06, 2.6387882094755806e-06, 3.7277513605335353e-06, 5.432878206925055e-06, 4.5022261702928825e-06, 1.1366099699965295e-05, 5.921629633551665e-06]",0.0,0.02625008127478734,15.0,0.001990602910647186,LL
"[4.215126148789486e-06, 4.3598361169514995e-06, 3.6281757370245748e-06, 3.6649464991806912e-06, 5.829807240427093e-06, 3.5697234542912214e-06, 1.1247684271518612e-05, 6.7414640339759006e-06]",0.0,0.02625008127478734,16.0,0.0019708911293707864,LL
"[5.565599855379565e-06, 4.215126148789486e-06, 4.3598361169514995e-06, 2.6387882094755806e-06, 5.192204873545819e-06, 3.017822316517322e-06, 1.1516463971764872e-05, 5.72675334081691e-06]",0.0,0.02625008127478734,17.0,0.0019805358527336015,LL
"[6.7678329340766625e-06, 5.565599855379565e-06, 4.215126148789486e-06, 3.6281757370245748e-06, 4.614015162969486e-06, 3.329472182525701e-06, 1.2137222193690478e-05, 5.203372099563451e-06]",0.0,0.02625008127478734,18.0,0.0020121194400272375,LL
"[8.443739483574539e-06, 6.7678329340766625e-06, 5.565599855379565e-06, 4.3598361169514995e-06, 3.7277513605335353e-06, 2.8218997133861934e-06, 1.2112204824352912e-05, 3.920052997401881e-06]",0.0,0.02625008127478734,19.0,0.0019606842549669784,LL
"[9.029398940854956e-06, 8.443739483574539e-06, 6.7678329340766625e-06, 4.215126148789486e-06, 3.6649464991806912e-06, 2.4805373447789613e-06, 1.2620978726789473e-05, 4.019934795585124e-06]",0.0,0.02625008127478734,20.0,0.0021301183120188832,LL
"[1.1516729253982662e-05, 9.029398940854956e-06, 8.443739483574539e-06, 5.565599855379565e-06, 2.6387882094755806e-06, 3.378101526448723e-06, 1.195156180660966e-05, 4.286062187958982e-06]",0.0,0.02625008127478734,21.0,0.0025819331480513423,LL
"[1.5311538182333394e-05, 1.1516729253982662e-05, 9.029398940854956e-06, 6.7678329340766625e-06, 3.6281757370245748e-06, 5.537080380664924e-06, 1.1188803114138554e-05, 4.827941067842495e-06]",0.0,0.02625008127478734,22.0,0.0026658518576991017,LL
"[1.6107160733466074e-05, 1.5311538182333394e-05, 1.1516729253982662e-05, 8.443739483574539e-06, 4.3598361169514995e-06, 5.432878206925055e-06, 8.669962019001012e-06, 4.7944991585328194e-06]",0.0,0.02625008127478734,23.0,0.0023963126109112624,LL
"[1.399123642901733e-05, 1.6107160733466074e-05, 1.5311538182333394e-05, 9.029398940854956e-06, 4.215126148789486e-06, 5.829807240427093e-06, 8.264572075840381e-06, 5.645054405869181e-06]",0.0,0.02625008127478734,24.0,0.0023680872988438525,LL
"[1.3726191787088627e-05, 1.399123642901733e-05, 1.6107160733466074e-05, 1.1516729253982662e-05, 5.565599855379565e-06, 5.192204873545819e-06, 8.161207603219374e-06, 6.047510791129848e-06]",0.0,0.02625008127478734,25.0,0.0024141692486781743,LL
"[1.4120332608998505e-05, 1.3726191787088627e-05, 1.399123642901733e-05, 1.5311538182333394e-05, 6.7678329340766625e-06, 4.614015162969486e-06, 6.869276704039918e-06, 5.934122951665827e-06]",0.0,0.02625008127478734,26.0,0.0023946945463976053,LL
"[1.3960532642387406e-05, 1.4120332608998505e-05, 1.3726191787088627e-05, 1.6107160733466074e-05, 8.443739483574539e-06, 3.7277513605335353e-06, 5.628379396111796e-06, 5.410207618720993e-06]",0.0,0.02625008127478734,27.0,0.0024646504315853556,LL
"[1.4539258531114152e-05, 1.3960532642387406e-05, 1.4120332608998505e-05, 1.399123642901733e-05, 9.029398940854956e-06, 3.6649464991806912e-06, 5.286618326548751e-06, 4.218601238534219e-06]",0.0,0.02625008127478734,28.0,0.002459375112496235,LL
"[1.4692064842100523e-05, 1.4539258531114152e-05, 1.3960532642387406e-05, 1.3726191787088627e-05, 1.1516729253982662e-05, 2.6387882094755806e-06, 5.447993620140236e-06, 4.378210462456593e-06]",0.0,0.02625008127478734,29.0,0.0026245505319409494,LL
"[1.581168515738904e-05, 1.4692064842100523e-05, 1.4539258531114152e-05, 1.4120332608998505e-05, 1.5311538182333394e-05, 3.6281757370245748e-06, 5.005918318967712e-06, 3.95781350780167e-06]",0.0,0.02625008127478734,30.0,0.0030620853779108176,LL
"[1.8138014078018256e-05, 1.581168515738904e-05, 1.4692064842100523e-05, 1.3960532642387406e-05, 1.6107160733466074e-05, 4.3598361169514995e-06, 4.5022261702928825e-06, 4.16533752012104e-06]",0.0,0.02625008127478734,31.0,0.003128327557241419,LL
"[1.844456279261481e-05, 1.8138014078018256e-05, 1.581168515738904e-05, 1.4539258531114152e-05, 1.399123642901733e-05, 4.215126148789486e-06, 3.5697234542912214e-06, 5.452273065568248e-06]",0.0,0.02625008127478734,32.0,0.0030596885855156404,LL
"[1.811331808302846e-05, 1.844456279261481e-05, 1.8138014078018256e-05, 1.4692064842100523e-05, 1.3726191787088627e-05, 5.565599855379565e-06, 3.017822316517322e-06, 7.846735153152393e-06]",0.0,0.02625008127478734,33.0,0.0029602537334376252,LL
"[1.764428006657095e-05, 1.811331808302846e-05, 1.844456279261481e-05, 1.581168515738904e-05, 1.4120332608998505e-05, 6.7678329340766625e-06, 3.329472182525701e-06, 8.30400971316192e-06]",0.0,0.02625008127478734,34.0,0.0029854731414572645,LL
"[1.7782374683136338e-05, 1.764428006657095e-05, 1.811331808302846e-05, 1.8138014078018256e-05, 1.3960532642387406e-05, 8.443739483574539e-06, 2.8218997133861934e-06, 8.951094476172707e-06]",0.0,0.02625008127478734,35.0,0.0031158812169563314,LL
"[1.8387009589130964e-05, 1.7782374683136338e-05, 1.764428006657095e-05, 1.844456279261481e-05, 1.4539258531114152e-05, 9.029398940854956e-06, 2.4805373447789613e-06, 8.616810629246308e-06]",0.0,0.02625008127478734,36.0,0.0031744290212656844,LL
"[1.8633963089412243e-05, 1.8387009589130964e-05, 1.7782374683136338e-05, 1.811331808302846e-05, 1.4692064842100523e-05, 1.1516729253982662e-05, 3.378101526448723e-06, 7.593895292521781e-06]",0.0,0.02625008127478734,37.0,0.0033484828248676103,LL
"[1.935997246211514e-05, 1.8633963089412243e-05, 1.8387009589130964e-05, 1.764428006657095e-05, 1.581168515738904e-05, 1.5311538182333394e-05, 5.537080380664924e-06, 8.972462806124534e-06]",0.0,0.02625008127478734,38.0,0.003258267616052757,LL
"[1.9044635048040873e-05, 1.935997246211514e-05, 1.8633963089412243e-05, 1.7782374683136338e-05, 1.8138014078018256e-05, 1.6107160733466074e-05, 5.432878206925055e-06, 9.327389469150785e-06]",0.0,0.02625008127478734,39.0,0.003052719524159084,LL
"[1.8171336078366772e-05, 1.9044635048040873e-05, 1.935997246211514e-05, 1.8387009589130964e-05, 1.844456279261481e-05, 1.399123642901733e-05, 5.829807240427093e-06, 9.271789917052004e-06]",0.0,0.02625008127478734,40.0,0.002826313673669128,LL
"[1.6955491936604766e-05, 1.8171336078366772e-05, 1.9044635048040873e-05, 1.8633963089412243e-05, 1.811331808302846e-05, 1.3726191787088627e-05, 5.192204873545819e-06, 1.0115450990970576e-05]",0.0,0.02625008127478734,41.0,0.0026507893246694738,LL
"[1.5898491686277043e-05, 1.6955491936604766e-05, 1.8171336078366772e-05, 1.935997246211514e-05, 1.764428006657095e-05, 1.4120332608998505e-05, 4.614015162969486e-06, 1.1406162867219186e-05]",0.0,0.02625008127478734,42.0,0.002632043250274527,LL
"[1.578321094348085e-05, 1.5898491686277043e-05, 1.6955491936604766e-05, 1.9044635048040873e-05, 1.7782374683136338e-05, 1.3960532642387406e-05, 3.7277513605335353e-06, 1.138402046517929e-05]",0.0,0.02625008127478734,43.0,0.002650459830788129,LL
"[1.5906240270633254e-05, 1.578321094348085e-05, 1.5898491686277043e-05, 1.8171336078366772e-05, 1.8387009589130964e-05, 1.4539258531114152e-05, 3.6649464991806912e-06, 1.1830376936073666e-05]",0.0,0.02625008127478734,44.0,0.00265238642180752,LL
